"subject","choiceTrial","choiceRt","chosenDeckId","difference","difficulty","selectedDeckLocation","leftDeckId","rightDeckId","riskyDeckSwitchTop","riskyDeckSwitchBottom","safeDeckSwitch","outcomeSwitch","condition","selectedRiskyDeck"
19,7,4601,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,8,"HM",1
19,8,3560,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
19,9,5122,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,2,"EE",1
19,10,6031,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,11,"HE",0
19,11,2967,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
19,12,3794,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
19,13,3471,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
19,14,4553,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,10,"HM",0
19,15,2955,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,8,"HE",1
19,16,3251,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
19,17,2953,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
19,18,2946,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
19,19,4451,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,8,"EE",1
19,20,1911,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
19,21,3662,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,8,"EM",1
19,22,5443,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,14,"HE",1
19,23,5060,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,12,"HM",1
19,24,2267,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
19,25,4211,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,8,"EE",1
19,26,2186,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,12,"HM",1
19,27,2467,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,4,"EM",1
19,28,4338,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
19,29,1633,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,4,"EM",1
19,30,2818,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,10,"HM",0
19,31,2133,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,8,"HE",1
19,32,2128,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,2,"EE",1
19,33,1683,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
19,34,1514,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
19,35,1577,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,8,"EM",1
19,36,1377,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,8,"HE",1
19,37,2328,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,8,"EE",1
19,38,1834,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
19,39,948,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
19,40,2761,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,8,"EM",1
20,2,1391,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
20,3,2050,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,14,"HE",1
20,4,1365,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,5,"EE",0
20,5,1817,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,14,"HE",1
20,6,1437,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,12,"HM",1
20,7,929,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
20,8,1440,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,4,"EM",1
20,9,1298,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,12,"HM",1
20,10,1262,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,2,"EE",1
20,11,1350,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,8,"EM",1
20,12,1312,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,8,"HE",1
20,14,2132,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,12,"HM",1
20,15,1313,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,5,"EE",0
20,16,1316,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
20,17,1865,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,12,"HM",1
20,18,997,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
20,19,1133,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,14,"HE",1
20,20,1464,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
20,21,991,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,11,"HE",0
20,22,1091,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
20,23,1138,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
20,24,924,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
20,25,1861,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,8,"HM",1
20,26,1555,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
20,27,734,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,5,"EE",0
20,28,1603,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
20,29,1123,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
20,30,1079,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
20,31,1388,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,12,"HM",1
20,32,868,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
20,33,755,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
20,34,844,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,10,"HM",0
20,35,551,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,5,"EE",0
20,36,812,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,11,"HE",0
20,37,778,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
20,38,528,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
20,39,1244,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
20,40,1461,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
22,2,1813,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
22,4,1688,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,12,"HM",1
22,5,665,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,8,"HE",1
22,6,2689,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
22,7,846,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,8,"EE",1
22,8,838,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
22,9,826,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
22,10,1119,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,4,"EM",1
22,11,657,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,8,"EE",1
22,12,716,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,14,"HE",1
22,13,1147,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
22,14,1079,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,8,"EE",1
22,15,740,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,14,"HE",1
22,16,618,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
22,17,668,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,8,"HE",1
22,18,587,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,8,"EM",1
22,19,729,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
22,20,467,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
22,21,959,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
22,22,1381,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
22,23,649,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
22,24,619,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,8,"EE",1
22,25,937,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,8,"EE",1
22,26,1476,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,8,"HM",1
22,27,617,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
22,28,849,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,14,"HE",1
22,29,698,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,8,"EE",1
22,30,706,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
22,31,724,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,12,"HM",1
22,32,779,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,14,"HE",1
22,33,1009,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
22,34,565,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,14,"HE",1
22,35,928,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,10,"HM",0
22,36,1392,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,8,"EE",1
22,37,1081,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,8,"HE",1
22,38,1390,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,12,"HM",1
22,39,890,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
22,40,982,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
23,3,2361,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,4,"EM",1
23,4,1709,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,12,"HM",1
23,6,2401,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
23,7,1908,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,12,"HM",1
23,8,2233,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
23,9,1602,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,5,"EE",0
23,10,1441,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
23,11,2212,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,8,"HM",1
23,12,1658,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
23,13,1715,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,2,"EE",1
23,15,1186,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,14,"HE",1
23,16,1141,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
23,17,2126,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
23,18,2489,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
23,19,2034,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
23,20,1935,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,8,"HE",1
23,21,2181,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,8,"HM",1
23,22,1615,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
23,23,1549,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,14,"HE",1
23,24,1345,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
23,25,1482,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,5,"EE",0
23,26,1833,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,8,"HE",1
23,27,947,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,10,"HM",0
23,28,1703,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,8,"EM",1
23,29,1274,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,12,"HM",1
23,30,1460,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
23,31,2363,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
23,32,1232,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,8,"HE",1
23,33,2196,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,14,"HE",1
23,34,1318,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
23,35,1125,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
23,36,1533,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,8,"HM",1
23,37,880,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,11,"HE",0
23,38,1103,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
23,39,1054,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,8,"HM",1
23,40,1008,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
24,1,187,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
24,3,2735,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
24,4,2779,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,8,"EE",1
24,5,3088,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,8,"HE",1
24,6,2195,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,8,"EE",1
24,7,3370,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,10,"HM",0
24,8,2744,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,8,"EM",1
24,9,3713,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
24,10,2951,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
24,11,6144,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,8,"HM",1
24,12,1500,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,14,"HE",1
24,14,2462,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
24,15,2423,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,12,"HM",1
24,16,3677,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,11,"HE",0
24,17,4308,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
24,18,3076,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,5,"EE",0
24,19,4341,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
24,20,5959,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,14,"HE",1
24,24,5940,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
24,25,4160,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,8,"HM",1
24,26,2430,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,4,"EM",1
24,27,3211,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,11,"HE",0
24,28,3734,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,2,"EE",1
24,30,3211,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
24,31,2609,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,4,"EM",1
24,32,7267,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,8,"HE",1
24,33,1909,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,8,"EE",1
24,34,7170,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,4,"EM",1
24,37,4342,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,2,"EE",1
24,38,2320,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
24,40,2149,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
25,3,5190,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
25,4,3566,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,8,"EM",1
25,5,1247,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,14,"HE",1
25,6,2310,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,12,"HM",1
25,7,3584,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,4,"EM",1
25,8,1836,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,8,"EE",1
25,9,2888,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,5,"EE",0
25,10,1743,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,8,"HM",1
25,11,3728,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,14,"HE",1
25,12,1654,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,4,"EM",1
25,13,2479,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,14,"HE",1
25,14,1973,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,8,"EE",1
